,episode,episode_reward,step,seed,env
23,230.0,170.30813019904252,230000,34512,hopper_hop
24,240.0,164.90292472844436,240000,34512,hopper_hop
25,250.0,159.86686984934573,250000,34512,hopper_hop
26,260.0,176.40566822475213,260000,34512,hopper_hop
27,270.0,180.81414682156728,270000,34512,hopper_hop
28,280.0,183.57056269246758,280000,34512,hopper_hop
29,290.0,180.3899177465337,290000,34512,hopper_hop
30,300.0,193.70292559432164,300000,34512,hopper_hop
31,310.0,190.03565288877698,310000,34512,hopper_hop
32,320.0,192.93184063796832,320000,34512,hopper_hop
33,330.0,193.06633150728862,330000,34512,hopper_hop
34,340.0,200.6111364396302,340000,34512,hopper_hop
35,350.0,148.42701910530027,350000,34512,hopper_hop
36,360.0,187.96053843648895,360000,34512,hopper_hop
37,370.0,202.36073374251052,370000,34512,hopper_hop
38,380.0,190.4851194107867,380000,34512,hopper_hop
39,390.0,204.99445334476434,390000,34512,hopper_hop
40,400.0,208.83455113944115,400000,34512,hopper_hop
41,410.0,214.1558208014477,410000,34512,hopper_hop
42,420.0,206.30982833490788,420000,34512,hopper_hop
43,430.0,193.77365957178887,430000,34512,hopper_hop
44,440.0,218.9067274372332,440000,34512,hopper_hop
45,450.0,216.4634246067642,450000,34512,hopper_hop
46,460.0,216.91443293356517,460000,34512,hopper_hop
47,470.0,193.20807867727538,470000,34512,hopper_hop
48,480.0,222.5674946635477,480000,34512,hopper_hop
49,490.0,213.3176165312088,490000,34512,hopper_hop
50,500.0,211.494622468862,500000,34512,hopper_hop
0,0.0,0.0,0,23451,hopper_hop
1,10.0,0.1055501595795362,10000,23451,hopper_hop
2,20.0,0.5179199124909755,20000,23451,hopper_hop
3,30.0,0.04736101558889122,30000,23451,hopper_hop
4,40.0,1.7536518297189718,40000,23451,hopper_hop
5,50.0,2.1464203365546326,50000,23451,hopper_hop
6,60.0,2.064861844239219,60000,23451,hopper_hop
7,70.0,50.66451720882218,70000,23451,hopper_hop
8,80.0,45.84863163742482,80000,23451,hopper_hop
9,90.0,96.44715562960519,90000,23451,hopper_hop
10,100.0,156.4122528388738,100000,23451,hopper_hop
11,110.0,122.40675094737543,110000,23451,hopper_hop
12,120.0,135.6509979949546,120000,23451,hopper_hop
13,130.0,125.85713104631516,130000,23451,hopper_hop
14,140.0,124.20523459409328,140000,23451,hopper_hop
15,150.0,170.28002200059788,150000,23451,hopper_hop
16,160.0,164.68984929950497,160000,23451,hopper_hop
17,170.0,177.49119690896447,170000,23451,hopper_hop
18,180.0,188.00049003315536,180000,23451,hopper_hop
19,190.0,188.2933279444333,190000,23451,hopper_hop
20,200.0,193.50667107576245,200000,23451,hopper_hop
21,210.0,203.79499756081486,210000,23451,hopper_hop
22,220.0,166.66758741447757,220000,23451,hopper_hop
23,230.0,188.5792004396131,230000,23451,hopper_hop
24,240.0,195.92657259589745,240000,23451,hopper_hop
25,250.0,208.891568762227,250000,23451,hopper_hop
26,260.0,214.59984288373417,260000,23451,hopper_hop
27,270.0,218.54505631795533,270000,23451,hopper_hop
28,280.0,227.675671475928,280000,23451,hopper_hop
29,290.0,219.81683593803487,290000,23451,hopper_hop
30,300.0,227.20968116941262,300000,23451,hopper_hop
31,310.0,210.10628323507174,310000,23451,hopper_hop
32,320.0,231.63347536819145,320000,23451,hopper_hop
33,330.0,219.09887801258984,330000,23451,hopper_hop
34,340.0,229.65005183909835,340000,23451,hopper_hop
35,350.0,231.98198942096488,350000,23451,hopper_hop
36,360.0,217.3730418002324,360000,23451,hopper_hop
37,370.0,217.69712326744332,370000,23451,hopper_hop
38,380.0,227.55533382613686,380000,23451,hopper_hop
39,390.0,236.08443537563252,390000,23451,hopper_hop
40,400.0,235.8360779813216,400000,23451,hopper_hop
41,410.0,237.29126897472125,410000,23451,hopper_hop
42,420.0,227.71371959681736,420000,23451,hopper_hop
43,430.0,226.16188622250772,430000,23451,hopper_hop
44,440.0,231.70021569641233,440000,23451,hopper_hop
45,450.0,243.8087664518553,450000,23451,hopper_hop
46,460.0,243.04528612860744,460000,23451,hopper_hop
47,470.0,238.86127655904582,470000,23451,hopper_hop
48,480.0,238.0857616826897,480000,23451,hopper_hop
49,490.0,242.4959157199889,490000,23451,hopper_hop
50,500.0,236.44679413100891,500000,23451,hopper_hop
0,0.0,4.7481792006309765e-06,0,51234,hopper_hop
1,10.0,0.0,10000,51234,hopper_hop
2,20.0,0.005873626810455346,20000,51234,hopper_hop
3,30.0,0.0,30000,51234,hopper_hop
4,40.0,1.4299221928291022,40000,51234,hopper_hop
5,50.0,11.949094825246535,50000,51234,hopper_hop
6,60.0,28.18279401808019,60000,51234,hopper_hop
7,70.0,60.73957809183374,70000,51234,hopper_hop
8,80.0,67.2507956221564,80000,51234,hopper_hop
9,90.0,58.235765810047724,90000,51234,hopper_hop
10,100.0,79.72945062766357,100000,51234,hopper_hop
11,110.0,86.77806083845077,110000,51234,hopper_hop
12,120.0,94.00710229103731,120000,51234,hopper_hop
13,130.0,97.0926452885257,130000,51234,hopper_hop
14,140.0,129.84002688002712,140000,51234,hopper_hop
15,150.0,152.54966464901526,150000,51234,hopper_hop
16,160.0,152.21259898754784,160000,51234,hopper_hop
17,170.0,153.87906746514142,170000,51234,hopper_hop
18,180.0,149.24603854845154,180000,51234,hopper_hop
19,190.0,152.77705251436785,190000,51234,hopper_hop
20,200.0,156.27099066176115,200000,51234,hopper_hop
21,210.0,158.28126971202343,210000,51234,hopper_hop
22,220.0,164.4052901917536,220000,51234,hopper_hop
23,230.0,162.3261798704175,230000,51234,hopper_hop
24,240.0,162.4665779457871,240000,51234,hopper_hop
25,250.0,164.5971449368289,250000,51234,hopper_hop
26,260.0,165.52709256450882,260000,51234,hopper_hop
27,270.0,166.69336335115332,270000,51234,hopper_hop
28,280.0,176.05244662104127,280000,51234,hopper_hop
29,290.0,165.01109630529962,290000,51234,hopper_hop
30,300.0,166.6125188349001,300000,51234,hopper_hop
31,310.0,176.0770249516431,310000,51234,hopper_hop
32,320.0,178.49227920775485,320000,51234,hopper_hop
33,330.0,174.07696770206638,330000,51234,hopper_hop
34,340.0,176.7061083578339,340000,51234,hopper_hop
35,350.0,190.3502750264124,350000,51234,hopper_hop
36,360.0,185.29739295374958,360000,51234,hopper_hop
37,370.0,189.14971624478116,370000,51234,hopper_hop
38,380.0,199.05771234400575,380000,51234,hopper_hop
39,390.0,208.8493862571657,390000,51234,hopper_hop
40,400.0,212.65749529807542,400000,51234,hopper_hop
41,410.0,190.0275233691694,410000,51234,hopper_hop
42,420.0,224.40055447794637,420000,51234,hopper_hop
43,430.0,214.1099177779577,430000,51234,hopper_hop
44,440.0,233.0097848142609,440000,51234,hopper_hop
45,450.0,227.14827256662477,450000,51234,hopper_hop
46,460.0,223.58441725703273,460000,51234,hopper_hop
47,470.0,232.8452562719032,470000,51234,hopper_hop
48,480.0,233.00211615568,480000,51234,hopper_hop
49,490.0,233.9489064816834,490000,51234,hopper_hop
50,500.0,225.62583471474528,500000,51234,hopper_hop
0,0.0,3.2199916470598834e-05,0,45123,hopper_hop
1,10.0,0.01991736491571595,10000,45123,hopper_hop
2,20.0,0.002946999724683819,20000,45123,hopper_hop
3,30.0,5.315136788398042,30000,45123,hopper_hop
4,40.0,18.64461602363527,40000,45123,hopper_hop
5,50.0,27.969536958352236,50000,45123,hopper_hop
6,60.0,49.97279524733041,60000,45123,hopper_hop
7,70.0,57.7756691122686,70000,45123,hopper_hop
8,80.0,93.54063540851557,80000,45123,hopper_hop
9,90.0,119.7254788673767,90000,45123,hopper_hop
10,100.0,125.68377178744896,100000,45123,hopper_hop
11,110.0,113.89207255379159,110000,45123,hopper_hop
12,120.0,121.40670286945542,120000,45123,hopper_hop
13,130.0,135.27228180567172,130000,45123,hopper_hop
14,140.0,141.22720690698327,140000,45123,hopper_hop
15,150.0,152.33682224752155,150000,45123,hopper_hop
16,160.0,140.07281372830818,160000,45123,hopper_hop
17,170.0,158.8284293269261,170000,45123,hopper_hop
18,180.0,163.12751492293458,180000,45123,hopper_hop
19,190.0,169.37717260306084,190000,45123,hopper_hop
20,200.0,170.3242823945187,200000,45123,hopper_hop
21,210.0,177.70422376980287,210000,45123,hopper_hop
22,220.0,177.58897004623367,220000,45123,hopper_hop
23,230.0,173.16297688667885,230000,45123,hopper_hop
24,240.0,182.3679372789539,240000,45123,hopper_hop
25,250.0,182.6274016200338,250000,45123,hopper_hop
26,260.0,189.2127250134731,260000,45123,hopper_hop
27,270.0,185.00886393941659,270000,45123,hopper_hop
28,280.0,195.96944172257668,280000,45123,hopper_hop
29,290.0,190.54698326290887,290000,45123,hopper_hop
30,300.0,179.464403808379,300000,45123,hopper_hop
31,310.0,202.25221077300998,310000,45123,hopper_hop
32,320.0,200.16236409010963,320000,45123,hopper_hop
33,330.0,202.3156464002353,330000,45123,hopper_hop
34,340.0,183.36713508537372,340000,45123,hopper_hop
35,350.0,203.5076376942253,350000,45123,hopper_hop
36,360.0,184.49594584592185,360000,45123,hopper_hop
37,370.0,183.09295182193586,370000,45123,hopper_hop
38,380.0,209.23298996248792,380000,45123,hopper_hop
39,390.0,205.43326263335518,390000,45123,hopper_hop
40,400.0,200.53325419414716,400000,45123,hopper_hop
41,410.0,182.39006077113663,410000,45123,hopper_hop
42,420.0,213.74094009396381,420000,45123,hopper_hop
43,430.0,205.63049759667888,430000,45123,hopper_hop
44,440.0,216.43635485396152,440000,45123,hopper_hop
45,450.0,215.39882062162548,450000,45123,hopper_hop
46,460.0,212.56049711844497,460000,45123,hopper_hop
47,470.0,216.60746783031811,470000,45123,hopper_hop
48,480.0,219.8777140640517,480000,45123,hopper_hop
49,490.0,224.9582276667828,490000,45123,hopper_hop
50,500.0,232.21733743166126,500000,45123,hopper_hop
0,0.0,0.0,0,12345,reacher_hard
1,10.0,0.0,10000,12345,reacher_hard
2,20.0,98.8,20000,12345,reacher_hard
3,30.0,97.7,30000,12345,reacher_hard
4,40.0,0.5,40000,12345,reacher_hard
5,50.0,0.2,50000,12345,reacher_hard
6,60.0,295.3,60000,12345,reacher_hard
7,70.0,194.8,70000,12345,reacher_hard
8,80.0,0.0,80000,12345,reacher_hard
9,90.0,106.5,90000,12345,reacher_hard
10,100.0,389.7,100000,12345,reacher_hard
11,110.0,100.0,110000,12345,reacher_hard
12,120.0,288.2,120000,12345,reacher_hard
13,130.0,171.6,130000,12345,reacher_hard
14,140.0,475.2,140000,12345,reacher_hard
15,150.0,96.6,150000,12345,reacher_hard
16,160.0,293.2,160000,12345,reacher_hard
17,170.0,392.6,170000,12345,reacher_hard
18,180.0,390.5,180000,12345,reacher_hard
19,190.0,485.3,190000,12345,reacher_hard
20,200.0,390.3,200000,12345,reacher_hard
21,210.0,385.4,210000,12345,reacher_hard
22,220.0,263.9,220000,12345,reacher_hard
23,230.0,393.8,230000,12345,reacher_hard
24,240.0,574.1,240000,12345,reacher_hard
25,250.0,680.9,250000,12345,reacher_hard
26,260.0,681.1,260000,12345,reacher_hard
27,270.0,592.1,270000,12345,reacher_hard
28,280.0,577.0,280000,12345,reacher_hard
29,290.0,194.9,290000,12345,reacher_hard
30,300.0,578.4,300000,12345,reacher_hard
31,310.0,439.2,310000,12345,reacher_hard
32,320.0,565.8,320000,12345,reacher_hard
33,330.0,729.6,330000,12345,reacher_hard
34,340.0,580.5,340000,12345,reacher_hard
35,350.0,779.2,350000,12345,reacher_hard
36,360.0,967.3,360000,12345,reacher_hard
37,370.0,785.5,370000,12345,reacher_hard
38,380.0,588.0,380000,12345,reacher_hard
39,390.0,677.7,390000,12345,reacher_hard
40,400.0,585.8,400000,12345,reacher_hard
41,410.0,581.9,410000,12345,reacher_hard
42,420.0,585.8,420000,12345,reacher_hard
43,430.0,772.4,430000,12345,reacher_hard
44,440.0,780.0,440000,12345,reacher_hard
45,450.0,582.8,450000,12345,reacher_hard
46,460.0,876.4,460000,12345,reacher_hard
47,470.0,567.5,470000,12345,reacher_hard
48,480.0,873.7,480000,12345,reacher_hard
49,490.0,674.9,490000,12345,reacher_hard
50,500.0,877.0,500000,12345,reacher_hard
0,0.0,0.0,0,23451,reacher_hard
1,10.0,0.9,10000,23451,reacher_hard
2,20.0,95.7,20000,23451,reacher_hard
3,30.0,2.6,30000,23451,reacher_hard
4,40.0,92.1,40000,23451,reacher_hard
5,50.0,2.7,50000,23451,reacher_hard
6,60.0,1.9,60000,23451,reacher_hard
7,70.0,280.3,70000,23451,reacher_hard
8,80.0,0.0,80000,23451,reacher_hard
9,90.0,99.3,90000,23451,reacher_hard
10,100.0,199.7,100000,23451,reacher_hard
11,110.0,112.5,110000,23451,reacher_hard
12,120.0,293.2,120000,23451,reacher_hard
13,130.0,370.7,130000,23451,reacher_hard
14,140.0,195.9,140000,23451,reacher_hard
15,150.0,1.5,150000,23451,reacher_hard
16,160.0,579.4,160000,23451,reacher_hard
17,170.0,196.0,170000,23451,reacher_hard
18,180.0,99.4,180000,23451,reacher_hard
19,190.0,577.7,190000,23451,reacher_hard
20,200.0,291.2,200000,23451,reacher_hard
21,210.0,381.6,210000,23451,reacher_hard
22,220.0,387.2,220000,23451,reacher_hard
23,230.0,99.5,230000,23451,reacher_hard
24,240.0,562.8,240000,23451,reacher_hard
25,250.0,359.7,250000,23451,reacher_hard
26,260.0,585.8,260000,23451,reacher_hard
27,270.0,575.5,270000,23451,reacher_hard
28,280.0,388.9,280000,23451,reacher_hard
29,290.0,499.4,290000,23451,reacher_hard
30,300.0,580.6,300000,23451,reacher_hard
31,310.0,584.5,310000,23451,reacher_hard
32,320.0,623.9,320000,23451,reacher_hard
33,330.0,574.3,330000,23451,reacher_hard
34,340.0,774.5,340000,23451,reacher_hard
35,350.0,775.2,350000,23451,reacher_hard
36,360.0,390.4,360000,23451,reacher_hard
37,370.0,565.5,370000,23451,reacher_hard
38,380.0,582.0,380000,23451,reacher_hard
39,390.0,966.9,390000,23451,reacher_hard
40,400.0,780.5,400000,23451,reacher_hard
41,410.0,817.5,410000,23451,reacher_hard
42,420.0,777.0,420000,23451,reacher_hard
43,430.0,971.2,430000,23451,reacher_hard
44,440.0,964.1,440000,23451,reacher_hard
45,450.0,727.3,450000,23451,reacher_hard
46,460.0,858.5,460000,23451,reacher_hard
47,470.0,973.7,470000,23451,reacher_hard
48,480.0,961.8,480000,23451,reacher_hard
49,490.0,971.8,490000,23451,reacher_hard
50,500.0,876.3,500000,23451,reacher_hard
0,0.0,21.7,0,34512,reacher_hard
1,10.0,1.1,10000,34512,reacher_hard
2,20.0,96.1,20000,34512,reacher_hard
3,30.0,5.5,30000,34512,reacher_hard
4,40.0,377.3,40000,34512,reacher_hard
5,50.0,385.2,50000,34512,reacher_hard
6,60.0,194.7,60000,34512,reacher_hard
7,70.0,196.5,70000,34512,reacher_hard
8,80.0,385.4,80000,34512,reacher_hard
9,90.0,576.7,90000,34512,reacher_hard
10,100.0,100.5,100000,34512,reacher_hard
11,110.0,195.6,110000,34512,reacher_hard
12,120.0,381.3,120000,34512,reacher_hard
13,130.0,192.2,130000,34512,reacher_hard
14,140.0,301.6,140000,34512,reacher_hard
15,150.0,388.4,150000,34512,reacher_hard
16,160.0,588.2,160000,34512,reacher_hard
17,170.0,772.6,170000,34512,reacher_hard
18,180.0,288.6,180000,34512,reacher_hard
19,190.0,484.8,190000,34512,reacher_hard
20,200.0,618.2,200000,34512,reacher_hard
21,210.0,576.1,210000,34512,reacher_hard
22,220.0,197.5,220000,34512,reacher_hard
23,230.0,397.3,230000,34512,reacher_hard
24,240.0,481.6,240000,34512,reacher_hard
25,250.0,291.0,250000,34512,reacher_hard
26,260.0,639.2,260000,34512,reacher_hard
27,270.0,584.7,270000,34512,reacher_hard
28,280.0,582.6,280000,34512,reacher_hard
29,290.0,393.1,290000,34512,reacher_hard
30,300.0,681.1,300000,34512,reacher_hard
31,310.0,780.8,310000,34512,reacher_hard
32,320.0,483.0,320000,34512,reacher_hard
33,330.0,783.7,330000,34512,reacher_hard
34,340.0,581.0,340000,34512,reacher_hard
35,350.0,774.6,350000,34512,reacher_hard
36,360.0,573.5,360000,34512,reacher_hard
37,370.0,568.4,370000,34512,reacher_hard
38,380.0,680.4,380000,34512,reacher_hard
39,390.0,782.0,390000,34512,reacher_hard
40,400.0,675.7,400000,34512,reacher_hard
41,410.0,702.5,410000,34512,reacher_hard
42,420.0,678.3,420000,34512,reacher_hard
43,430.0,475.5,430000,34512,reacher_hard
44,440.0,971.1,440000,34512,reacher_hard
45,450.0,539.3,450000,34512,reacher_hard
46,460.0,774.2,460000,34512,reacher_hard
47,470.0,475.1,470000,34512,reacher_hard
48,480.0,488.4,480000,34512,reacher_hard
49,490.0,678.5,490000,34512,reacher_hard
50,500.0,682.0,500000,34512,reacher_hard
0,0.0,55.64643071531615,0,12345,quadruped_run
1,20.0,107.60517843206966,20000,12345,quadruped_run
2,40.0,105.87376020947514,40000,12345,quadruped_run
3,60.0,123.7396693048493,60000,12345,quadruped_run
4,80.0,82.37427442530357,80000,12345,quadruped_run
5,100.0,50.545071187574784,100000,12345,quadruped_run
6,120.0,20.624229347536605,120000,12345,quadruped_run
7,140.0,175.40031059115853,140000,12345,quadruped_run
8,160.0,138.28095111409928,160000,12345,quadruped_run
9,180.0,381.6291897989538,180000,12345,quadruped_run
10,200.0,353.5269695468213,200000,12345,quadruped_run
11,220.0,395.8833038872324,220000,12345,quadruped_run
12,240.0,409.80884967809385,240000,12345,quadruped_run
13,260.0,403.7030638395124,260000,12345,quadruped_run
14,280.0,370.32031561153224,280000,12345,quadruped_run
15,300.0,411.8250839370932,300000,12345,quadruped_run
16,320.0,422.7368747658488,320000,12345,quadruped_run
17,340.0,360.7573477718801,340000,12345,quadruped_run
18,360.0,432.5146427448241,360000,12345,quadruped_run
19,380.0,397.9484872578373,380000,12345,quadruped_run
20,400.0,364.65903273252025,400000,12345,quadruped_run
21,420.0,370.9896220360277,420000,12345,quadruped_run
22,440.0,419.5672432250657,440000,12345,quadruped_run
23,460.0,402.66145190223153,460000,12345,quadruped_run
24,480.0,405.4118212840737,480000,12345,quadruped_run
25,500.0,425.91952858200136,500000,12345,quadruped_run
0,0.0,203.06660043207444,0,23451,quadruped_run
1,20.0,54.187902730571786,20000,23451,quadruped_run
2,40.0,105.78019573723972,40000,23451,quadruped_run
3,60.0,108.11506818509982,60000,23451,quadruped_run
4,80.0,73.41081827569437,80000,23451,quadruped_run
5,100.0,69.89584124468047,100000,23451,quadruped_run
6,120.0,58.25431938658595,120000,23451,quadruped_run
7,140.0,137.03726051760864,140000,23451,quadruped_run
8,160.0,199.59929873630261,160000,23451,quadruped_run
9,180.0,207.29931015141517,180000,23451,quadruped_run
10,200.0,328.1383398641545,200000,23451,quadruped_run
11,220.0,264.83420494196145,220000,23451,quadruped_run
12,240.0,246.21558496184932,240000,23451,quadruped_run
13,260.0,306.8009413884903,260000,23451,quadruped_run
14,280.0,266.06577898247167,280000,23451,quadruped_run
15,300.0,463.61660872996526,300000,23451,quadruped_run
16,320.0,406.9202908701712,320000,23451,quadruped_run
17,340.0,371.7296026748597,340000,23451,quadruped_run
18,360.0,403.6162918693,360000,23451,quadruped_run
19,380.0,393.0356528801455,380000,23451,quadruped_run
20,400.0,396.8831514505844,400000,23451,quadruped_run
21,420.0,396.695438120652,420000,23451,quadruped_run
22,440.0,387.7757469265736,440000,23451,quadruped_run
23,460.0,433.6329538902054,460000,23451,quadruped_run
24,480.0,467.47349268666323,480000,23451,quadruped_run
25,500.0,457.56170580235835,500000,23451,quadruped_run
0,0.0,106.70139910793144,0,34512,quadruped_run
1,20.0,54.14678887051279,20000,34512,quadruped_run
2,40.0,151.9009782822713,40000,34512,quadruped_run
3,60.0,102.50750488946687,60000,34512,quadruped_run
4,80.0,105.74159050056136,80000,34512,quadruped_run
5,100.0,11.469959031736447,100000,34512,quadruped_run
6,120.0,104.44103661413664,120000,34512,quadruped_run
7,140.0,96.73168871624115,140000,34512,quadruped_run
8,160.0,314.5049737666182,160000,34512,quadruped_run
9,180.0,113.00571095063543,180000,34512,quadruped_run
10,200.0,190.15711655278668,200000,34512,quadruped_run
11,220.0,301.74543658552574,220000,34512,quadruped_run
12,240.0,350.5174917747041,240000,34512,quadruped_run
13,260.0,429.7337223581861,260000,34512,quadruped_run
14,280.0,424.52764847809664,280000,34512,quadruped_run
15,300.0,406.34728884708886,300000,34512,quadruped_run
16,320.0,430.3610286310685,320000,34512,quadruped_run
17,340.0,444.02889076136637,340000,34512,quadruped_run
18,360.0,416.7892840513115,360000,34512,quadruped_run
19,380.0,380.1699843600076,380000,34512,quadruped_run
20,400.0,375.6670457067882,400000,34512,quadruped_run
21,420.0,452.9885797886322,420000,34512,quadruped_run
22,440.0,418.55126570349853,440000,34512,quadruped_run
23,460.0,402.5461463787705,460000,34512,quadruped_run
24,480.0,373.3453644547642,480000,34512,quadruped_run
25,500.0,434.8626966144585,500000,34512,quadruped_run
0,0.0,55.78372130687094,0,51234,quadruped_run
1,20.0,200.77075526079696,20000,51234,quadruped_run
2,40.0,53.982173582582035,40000,51234,quadruped_run
3,60.0,39.333078614534095,60000,51234,quadruped_run
4,80.0,115.24729737261015,80000,51234,quadruped_run
5,100.0,132.01129556570652,100000,51234,quadruped_run
6,120.0,63.09322558765193,120000,51234,quadruped_run
7,140.0,166.48125318113085,140000,51234,quadruped_run
8,160.0,252.105460390848,160000,51234,quadruped_run
9,180.0,181.41268568792407,180000,51234,quadruped_run
10,200.0,195.1587065689924,200000,51234,quadruped_run
11,220.0,215.6436713981541,220000,51234,quadruped_run
12,240.0,226.76199185841602,240000,51234,quadruped_run
13,260.0,247.63072083235846,260000,51234,quadruped_run
14,280.0,235.73585354624592,280000,51234,quadruped_run
15,300.0,292.0063656967565,300000,51234,quadruped_run
16,320.0,81.87235047129853,320000,51234,quadruped_run
17,340.0,280.93275426490743,340000,51234,quadruped_run
18,360.0,302.9345109277848,360000,51234,quadruped_run
19,380.0,266.46071090532195,380000,51234,quadruped_run
20,400.0,399.9478134108322,400000,51234,quadruped_run
21,420.0,248.4255298036392,420000,51234,quadruped_run
22,440.0,225.2121826867247,440000,51234,quadruped_run
23,460.0,325.25464201396517,460000,51234,quadruped_run
24,480.0,156.1457199353025,480000,51234,quadruped_run
25,500.0,180.13529451443068,500000,51234,quadruped_run
0,0.0,55.71881734998685,0,45123,quadruped_run
1,20.0,152.50019658248718,20000,45123,quadruped_run
2,40.0,153.13577711800733,40000,45123,quadruped_run
3,60.0,192.63985743013856,60000,45123,quadruped_run
4,80.0,75.48257956042906,80000,45123,quadruped_run
5,100.0,92.49082291991631,100000,45123,quadruped_run
6,120.0,155.4490453961516,120000,45123,quadruped_run
7,140.0,220.92415603927986,140000,45123,quadruped_run
8,160.0,280.6840669957991,160000,45123,quadruped_run
9,180.0,207.6854833725864,180000,45123,quadruped_run
10,200.0,298.03188084114663,200000,45123,quadruped_run
11,220.0,389.94192669999967,220000,45123,quadruped_run
12,240.0,358.91116923156716,240000,45123,quadruped_run
13,260.0,321.27310124245844,260000,45123,quadruped_run
14,280.0,320.5167104273038,280000,45123,quadruped_run
15,300.0,431.1158523551316,300000,45123,quadruped_run
16,320.0,449.02216338765635,320000,45123,quadruped_run
17,340.0,361.14030281492035,340000,45123,quadruped_run
18,360.0,460.8242452681758,360000,45123,quadruped_run
19,380.0,364.59687723720566,380000,45123,quadruped_run
20,400.0,444.9367042695231,400000,45123,quadruped_run
21,420.0,436.02603169215433,420000,45123,quadruped_run
22,440.0,447.44518261799567,440000,45123,quadruped_run
23,460.0,459.57218424699164,460000,45123,quadruped_run
24,480.0,457.2443587608476,480000,45123,quadruped_run
25,500.0,453.3448956683743,500000,45123,quadruped_run
0,0.0,98.5,0,34512,ball_in_cup_catch
1,10.0,99.8,10000,34512,ball_in_cup_catch
2,20.0,0.0,20000,34512,ball_in_cup_catch
3,30.0,0.0,30000,34512,ball_in_cup_catch
4,40.0,294.2,40000,34512,ball_in_cup_catch
5,50.0,488.4,50000,34512,ball_in_cup_catch
6,60.0,344.3,60000,34512,ball_in_cup_catch
7,70.0,156.0,70000,34512,ball_in_cup_catch
8,80.0,373.9,80000,34512,ball_in_cup_catch
9,90.0,672.7,90000,34512,ball_in_cup_catch
10,100.0,864.3,100000,34512,ball_in_cup_catch
11,110.0,813.2,110000,34512,ball_in_cup_catch
12,120.0,933.7,120000,34512,ball_in_cup_catch
13,130.0,939.5,130000,34512,ball_in_cup_catch
14,140.0,915.0,140000,34512,ball_in_cup_catch
15,150.0,924.9,150000,34512,ball_in_cup_catch
16,160.0,936.8,160000,34512,ball_in_cup_catch
17,170.0,935.8,170000,34512,ball_in_cup_catch
18,180.0,948.3,180000,34512,ball_in_cup_catch
19,190.0,936.8,190000,34512,ball_in_cup_catch
20,200.0,974.8,200000,34512,ball_in_cup_catch
21,210.0,942.2,210000,34512,ball_in_cup_catch
22,220.0,957.6,220000,34512,ball_in_cup_catch
23,230.0,933.6,230000,34512,ball_in_cup_catch
24,240.0,944.8,240000,34512,ball_in_cup_catch
25,250.0,916.3,250000,34512,ball_in_cup_catch
26,260.0,973.0,260000,34512,ball_in_cup_catch
27,270.0,946.0,270000,34512,ball_in_cup_catch
28,280.0,980.7,280000,34512,ball_in_cup_catch
29,290.0,974.4,290000,34512,ball_in_cup_catch
30,300.0,968.9,300000,34512,ball_in_cup_catch
31,310.0,972.0,310000,34512,ball_in_cup_catch
32,320.0,963.3,320000,34512,ball_in_cup_catch
33,330.0,964.7,330000,34512,ball_in_cup_catch
34,340.0,956.0,340000,34512,ball_in_cup_catch
35,350.0,964.1,350000,34512,ball_in_cup_catch
36,360.0,960.7,360000,34512,ball_in_cup_catch
37,370.0,953.9,370000,34512,ball_in_cup_catch
38,380.0,933.5,380000,34512,ball_in_cup_catch
39,390.0,964.7,390000,34512,ball_in_cup_catch
40,400.0,969.2,400000,34512,ball_in_cup_catch
41,410.0,919.1,410000,34512,ball_in_cup_catch
42,420.0,976.9,420000,34512,ball_in_cup_catch
43,430.0,965.2,430000,34512,ball_in_cup_catch
44,440.0,956.5,440000,34512,ball_in_cup_catch
45,450.0,966.3,450000,34512,ball_in_cup_catch
46,460.0,966.6,460000,34512,ball_in_cup_catch
47,470.0,965.9,470000,34512,ball_in_cup_catch
48,480.0,969.9,480000,34512,ball_in_cup_catch
49,490.0,972.8,490000,34512,ball_in_cup_catch
50,500.0,970.9,500000,34512,ball_in_cup_catch
0,0.0,0.0,0,23451,ball_in_cup_catch
1,10.0,0.0,10000,23451,ball_in_cup_catch
2,20.0,358.1,20000,23451,ball_in_cup_catch
3,30.0,648.3,30000,23451,ball_in_cup_catch
4,40.0,535.0,40000,23451,ball_in_cup_catch
5,50.0,709.4,50000,23451,ball_in_cup_catch
6,60.0,605.5,60000,23451,ball_in_cup_catch
7,70.0,409.9,70000,23451,ball_in_cup_catch
8,80.0,616.2,80000,23451,ball_in_cup_catch
9,90.0,893.6,90000,23451,ball_in_cup_catch
10,100.0,891.5,100000,23451,ball_in_cup_catch
11,110.0,873.1,110000,23451,ball_in_cup_catch
12,120.0,953.1,120000,23451,ball_in_cup_catch
13,130.0,937.0,130000,23451,ball_in_cup_catch
14,140.0,948.7,140000,23451,ball_in_cup_catch
15,150.0,926.8,150000,23451,ball_in_cup_catch
16,160.0,944.2,160000,23451,ball_in_cup_catch
17,170.0,952.3,170000,23451,ball_in_cup_catch
18,180.0,957.8,180000,23451,ball_in_cup_catch
19,190.0,944.3,190000,23451,ball_in_cup_catch
20,200.0,962.7,200000,23451,ball_in_cup_catch
21,210.0,962.7,210000,23451,ball_in_cup_catch
22,220.0,962.3,220000,23451,ball_in_cup_catch
23,230.0,938.5,230000,23451,ball_in_cup_catch
24,240.0,961.3,240000,23451,ball_in_cup_catch
25,250.0,957.5,250000,23451,ball_in_cup_catch
